order_delivery_date_id,source_order_header_id,source_member_id,source_city_name,location_name,source_location_type,payment_type,member_id,source_slug,member_class,member_state,evoucher_code,order_count,qty,total_sales,last_order_date,refund_amount,refund_orders,delivery_date
20251108,1823299162,36044891,Mumbai,DS-IBMUM-MaladEast,IBBN,UPI,36781933,bbnow,Silver,Intermittent,&,1,7.14,97.9,13/11/2025,0,0,8/11/2025
20251116,1829614706,54836670,Kolkata Rural,DS-T3KOL-Durgapur-2,IBBN,MASTERCARD,55476244,bbnow,Silver,Intermittent,&,1,6.96,669.55,16/11/2025,0,0,16/11/2025
20251123,1835837263,59906896,Ahmedabad-Gandhinagar,DS-IBAHD-Vastrapur,IBBN,COLLECT,60627313,bbnow,Silver,Intermittent,&,1,3,273,23/11/2025,0,0,23/11/2025
20251106,1822059872,18813844,Kolkata,DS-IBKOL-Baguihati,LT-IBBN,AMAZONPAY,19517013,bbnow,Silver,Intermittent,&,1,9.99,301.75,14/11/2025,78.21,1,6/11/2025
20251119,1832021243,50194924,Kolkata,DS-IBKOL-New town,LT-IBBN,DINERS,50846925,bbnow,Silver,Intermittent,&,1,2,120.5,19/11/2025,0,0,19/11/2025
20251123,1835602145,66924802,Bangalore,DS-IBBLR-Rajajinagar,LT-IBBN,PAY,88132163,bbnow,Silver,Intermittent,&,1,2,180,25/11/2025,0,0,23/11/2025
20251105,1820527989,29948747,Gurgaon,DS-IBDEL-Roop Nagar,IBBN,PAY,30737665,bbnow,Silver,Intermittent,&,1,1,44.07,18/11/2025,0,0,5/11/2025
20251129,1840170039,47745726,Indore,DS-IBIND-Vijay Nagar,IBBN,VISA,48550606,bbnow,Silver,Intermittent,SBI100DC,1,6,687,29/11/2025,0,0,29/11/2025
20251121,1833969897,6247034,Bangalore,DS-IBBLR-Belathur Rd,LT-IBBN,PAY,6344645,bbnow,Silver,Intermittent,CREDBB150,1,1,223.5,26/11/2025,0,0,21/11/2025
20251129,1840111969,13333678,Visakhapatnam,DS-IBVIZ-Madhurawada,LT-IBBN,UPI,13477531,bb-b2c,Silver,Intermittent,&,1,13.75,202.15,29/11/2025,0,0,29/11/2025
20251112,1826852578,53462738,Ahmedabad-Gandhinagar,DS-IBAHD-Maninagar,LT-IBBN,UPI,54103691,bbnow,Silver,Intermittent,GPAYBB5,1,28.97,1637.71,29/11/2025,0,0,12/11/2025
20251117,1830467161,16680721,Chennai,DS-IBCHN-Aminjikarai,IBBN,PAY,16674822,bbnow,Silver,Intermittent,&,1,4,99,17/11/2025,0,0,17/11/2025
20251121,1834035052,24359890,Bhopal,DS-BNBPL-Bagsevaniya,LT-IBBN,UPI,25111336,bbnow,Silver,Intermittent,&,1,3,322.09,21/11/2025,0,0,21/11/2025
20251129,1840409329,18427608,Indore,DS-IBIND-Sudama Na,IBBN,PAY,18574219,bbnow,Silver,Intermittent,&,1,8,761.05,29/11/2025,0,0,29/11/2025
20251104,1819980128,72435133,Hyderabad Rural,DS-T3HYD-Warangal,IBBN,cod,107139635,bbnow,Silver,Intermittent,&,1,2,225,13/11/2025,0,0,4/11/2025
20251105,1820937075,71645821,Mysore,DS-BNMYS-Yadavagiri,BBNow,cod,105341396,bbnow,Silver,Intermittent,&,1,19.19,550.82,29/11/2025,0,0,5/11/2025
20251116,1830033867,54955814,Bangalore,DS-IBBLR-Summanahall,LT-IBBN,VISA,55650093,bbnow,Silver,Intermittent,ICICICC,1,1,2799,16/11/2025,0,0,16/11/2025
20251124,1836065983,32685378,Chennai,DS-IBCHN-Aminjikarai,IBBN,PAY,33363222,bbnow,Silver,Intermittent,&,1,7.04,227.76,24/11/2025,63,1,24/11/2025
20251104,1819969476,34896245,Chandigarh Tricity,DS-BNMOH-NW Zirakpur,IBBN,LAZYPAY,35587797,bbnow,Silver,Intermittent,&,1,6.17,225.7,30/11/2025,0,0,4/11/2025
20251121,1834127306,28896736,Gurgaon,DS-IBDEL-Jasola,IBBN,cod,29606213,bbnow,Silver,Intermittent,&,1,1,133.5,21/11/2025,0,0,21/11/2025
20251118,1831609503,67599394,Agra,DS-IBAGA-Karkunj,IBBN,VISA,90867842,bbnow,Silver,Intermittent,&,1,2,193.81,18/11/2025,0,0,18/11/2025
20251116,1829510128,7327445,Mumbai,DS-IBMUM-MaladEast,IBBN,NEUCOINS,7437539,bbnow,Silver,Intermittent,&,1,1,863.1,16/11/2025,0,0,16/11/2025
20251130,1841054379,46537086,Kolkata Rural,DS-T3KOL-Kalyani,IBBN,PAY,47210823,bbnow,Silver,Intermittent,GPAYBB5,1,3,412.6,30/11/2025,0,0,30/11/2025
20251102,1818731891,11849353,Gurgaon,DS-IBNOI-Trilokpuri,LT-IBBN,PAY,11988330,bbnow,Silver,Intermittent,CREDBBX-1977T8EMXAF6973,1,1,175,2/11/2025,0,0,2/11/2025
20251106,1821714542,63305335,Chennai,DS-IBCHN-Adyar,LT-IBBN,PAY,73668387,bbnow,Silver,Intermittent,&,1,2,646.2,14/11/2025,0,0,6/11/2025
20251126,1837749547,29861362,Lucknow-Kanpur,DS-IBLUC-MallRoad,IBBN,PAY,30615172,bbnow,Silver,Intermittent,GPAYBB5,1,15,450.5,26/11/2025,0,0,26/11/2025
20251105,1821180831,45485441,Bangalore,DS-BNBLR-Indiranagar,IBBN,MASTERCARD,46220274,bbnow,Silver,Intermittent,&,1,6.17,266.07,30/11/2025,0,0,5/11/2025
20251109,1824562754,29529809,Mumbai,DS-IBMUM-Goregaon,LT-IBBN,PAY,30261485,bbnow,Silver,Intermittent,GPAYBB5,1,2,522,26/11/2025,0,0,9/11/2025
20251101,1817688071,10061436,Lucknow-Kanpur,DS-ERLUC-CampbellRd,IBBN,PAY,10168998,bbnow,Silver,Intermittent,GPAYBB5,1,12.02,411.74,8/11/2025,0,0,1/11/2025
20251127,1838446991,28775061,Vadodara,DS-IBVAD-GBH,IBBN,cod,29521125,bbnow,Silver,Intermittent,&,1,12.17,209.02,30/11/2025,0,0,27/11/2025
20251114,1828046331,11437059,Mumbai,DS-IBMUM-Byculla,IBBN,PAY,11631820,bb-b2c,Silver,Intermittent,&,1,1,366,14/11/2025,0,0,14/11/2025
20251130,1841281676,3278051,Gurgaon,DS-IBDEL-Najafgarh,IBBN,COLLECT,3655981,bbnow,Silver,Intermittent,&,1,7.96,101.02,30/11/2025,0,0,30/11/2025
20251130,1841079748,68884068,Gurgaon,DS-IBDEL-Dwarka Sec5,LT-IBBN,PAY,96115826,bb-b2c,Silver,Intermittent,GPAYBB5,1,15,1542.97,30/11/2025,0,0,30/11/2025
20251110,1824995103,33070498,Gurgaon,DS-IBDEL-Janakpuri,LT-IBBN,NEUCOINS,33832443,bbnow,Silver,Intermittent,&,1,3,772.47,15/11/2025,0,0,10/11/2025
20251109,1824252991,18171060,Bangalore,DS-IBBLR-Ittemadu,LT-IBBN,UPI,18483141,bbnow,Silver,Intermittent,&,1,1,379,15/11/2025,0,0,9/11/2025
20251116,1829559592,20586233,Noida,DS-IBNOI-Mohan Nagar,IBBN,AMAZONPAY,21286625,bbnow,Silver,Intermittent,&,1,3,315,27/11/2025,0,0,16/11/2025
20251107,1822364287,10071628,Bangalore,DS-BNBLR-ChandraLayo,BBNow,PAY,10191457,bbnow,Silver,Intermittent,&,1,4,322.98,29/11/2025,0,0,7/11/2025
20251108,1822549503,26427605,Kolkata,DS-IBKOL-Serampore,IBBN,UPI_QR,27173987,bb-b2c,Silver,Intermittent,&,1,5.02,390.65,30/11/2025,77.25,1,8/11/2025
20251120,1833232473,53258640,Ahmedabad-Gandhinagar,DS-IBAHD-Maninagar,LT-IBBN,NEUCOINS,53917543,bbnow,Silver,Intermittent,&,1,1,237.5,20/11/2025,0,0,20/11/2025
20251122,1834174433,13832393,Hyderabad,DS-IBHYD-Hakimpet,LT-IBBN,VISA,13912417,bb-b2c,Silver,Intermittent,AXISSELECTCC,1,1,5199,22/11/2025,0,0,22/11/2025
20251118,1830770736,64173828,Chennai,DS-IBCHN-NW perungal,IBBN,PAY,77116723,bb-b2c,Silver,Intermittent,&,1,1,199,18/11/2025,0,0,18/11/2025
20251112,1826485729,55094435,Chennai,DS-IBCHN-T Nagar,IBBN,PAY,55775880,bbnow,Silver,Intermittent,&,1,1,199,23/11/2025,0,0,12/11/2025
20251101,1817331034,36097408,Gurgaon,DS-IBDEL-Patel Nagar,IBBN,cod,36871451,bbnow,Silver,Intermittent,&,1,2,439.3,28/11/2025,0,0,1/11/2025
20251127,1838969252,4888389,Hyderabad,DS-BNHYD-NW Nanakram,LT-IBBN,VISA,4880479,bbnow,Silver,Intermittent,&,1,4,298.6,27/11/2025,0,0,27/11/2025
20251101,1817394159,71284891,Noida Rural,DS-T3NOI-Bareilly-2,IBBN,walletPrepaid,61566075,tataneu-b2c,Silver,Intermittent,&,1,1,241.4,1/11/2025,0,0,1/11/2025
20251105,1820760330,18673763,Bhopal,DS-IBBPL-Amirganj,IBBN,cod,19352326,bbnow,Silver,Intermittent,&,1,2,320,5/11/2025,0,0,5/11/2025
20251125,1837081223,28065364,Bangalore,DS-IBBLR-Lingarajapu,IBBN,LAZYPAY,28778403,bbnow,Silver,Intermittent,&,1,7,626.25,25/11/2025,0,0,25/11/2025
20251129,1840565032,38669357,Pune,DS-IBPUN-ShastriNgr,IBBN,PAY,39314833,bbnow,Silver,Intermittent,&,1,4,89,29/11/2025,0,0,29/11/2025
20251117,1830519946,17772885,Chennai,DS-IBCHN-Madipakkam,LT-IBBN,PAY,17899147,bbnow,Silver,Intermittent,&,1,14.26,473.57,17/11/2025,0,0,17/11/2025
20251102,1818362568,31284018,Noida Rural,DS-T3NOI-Bareilly,IBBN,cod,31892677,bb-b2c,Silver,Intermittent,&,1,7,301.86,18/11/2025,0,0,2/11/2025
20251107,1822661752,30191498,Ranchi,DS-IBRNC-Bistupur,IBBN,cod,30886927,bb-b2c,Silver,Intermittent,&,1,5.94,101.42,27/11/2025,0,0,7/11/2025
20251112,1826634751,3331379,Bangalore,DS-IBBLR-RNSIT,IBBN,UPI,3441256,bbnow,Silver,Intermittent,&,1,13,677.88,12/11/2025,0,0,12/11/2025
20251115,1828632304,46687733,Chennai,DS-IBCHN-Kattupakkam,LT-IBBN,PAY,47430296,bbnow,Silver,Intermittent,&,1,3.11,78.27,30/11/2025,0,0,15/11/2025
20251123,1835516370,60825493,Hyderabad,DS-IBHYD-Shalibanda,IBBN,cod,63887698,bbnow,Silver,Intermittent,&,1,4.05,101.64,23/11/2025,0,0,23/11/2025
20251115,1828929478,1397988,Bangalore,DS-IBBLR-RNSIT,IBBN,VISA,1829286,bbnow,Silver,Intermittent,&,1,6,351.1,15/11/2025,0,0,15/11/2025
20251118,1831332786,35171057,DehraDun,DS-IBDDN-Kalagaon,IBBN,PAY,35934762,bbnow,Silver,Intermittent,&,1,10,270.73,18/11/2025,0,0,18/11/2025
20251122,1834571046,63707865,Chennai,DS-IBCHN-Velacheri,LT-IBBN,PAY,75354628,bbnow,Silver,Intermittent,GPAYBB5,1,8,1251,22/11/2025,0,0,22/11/2025
20251117,1830895045,49481469,Mumbai,DS-IBMUM-Majiwada,LT-IBBN,PAY,50070389,bbnow,Silver,Intermittent,&,1,1,157.5,17/11/2025,0,0,17/11/2025
20251117,1830873199,40282957,Bangalore,DS-IBBLR-Tavarekere,LT-IBBN,UPI,41022360,bbnow,Silver,Intermittent,&,1,3.08,139.18,17/11/2025,0,0,17/11/2025
20251103,1819298684,31819758,Thiruvananthapuram,DS-IBTVP-Sasthamanga,IBBN,NEUCOINS,32548487,bbnow,Silver,Intermittent,&,1,13,206.16,29/11/2025,0,0,3/11/2025
20251109,1824218425,45698799,Pune,DS-IBPUN-Wanowari,IBBN,cod,46403270,bbnow,Silver,Intermittent,&,1,5,526,26/11/2025,0,0,9/11/2025
20251111,1825573755,3327154,Bangalore,DS-IBBLR-Dodsworth,LT-IBBN,PAY,3225403,bbnow,Silver,Intermittent,&,1,4,416.6,11/11/2025,0,0,11/11/2025
20251125,1837139901,27346785,Pune,DS-IBPUN-Dhankawadi,IBBN,RUPAY,28050287,tataneu-bbnow,Silver,Intermittent,&,1,6,203,25/11/2025,0,0,25/11/2025
20251124,1836319245,34300670,Visakhapatnam,DS-IBVIZ-Chinagantya,LT-IBBN,UPI,35022893,bbnow,Silver,Intermittent,GPAYBB5,1,3,909,24/11/2025,0,0,24/11/2025
20251121,1833860764,3260548,Chennai,DS-IBCHN-Gerugampakk,IBBN,cod,3449079,bbnow,Silver,Intermittent,&,1,8.85,200.68,28/11/2025,0,0,21/11/2025
20251128,1839787713,2317911,Hyderabad,DS-IBHYD-Moosapet,LT-IBBN,UPI,2882649,bbnow,Silver,Intermittent,&,1,1,190,28/11/2025,0,0,28/11/2025
20251113,1827271893,17349998,Nagpur,DS-IBNAG-Mankapur,LT-IBBN,PAY,17518228,bbnow,Silver,Intermittent,&,1,3,85,13/11/2025,0,0,13/11/2025
20251101,1817355852,47054826,Ahmedabad-Gandhinagar,DS-IBAHD-Vastrapur,IBBN,cod,47850987,bb-b2c,Silver,Intermittent,&,1,5.06,300.6,28/11/2025,0,0,1/11/2025
20251116,1829598989,18617327,Indore,DS-IBIND-TilakNagar,LT-IBBN,cod,19350366,bb-b2c,Silver,Intermittent,&,1,8.23,113.5,30/11/2025,0,0,16/11/2025
20251109,1824229298,6835729,Bangalore,DS-IBBLR-Banaswadi,LT-IBBN,UPI_QR,6951820,bbnow,Silver,Intermittent,&,1,2.97,220.18,9/11/2025,0,0,9/11/2025
20251126,1837883708,22671703,Bangalore,DS-IBBLR-Rayasandra,IBBN,PAY,23366321,bb-b2c,Silver,Intermittent,&,1,9.95,176.36,26/11/2025,0,0,26/11/2025
20251116,1829623234,20689355,Hyderabad,DS-IBHYD-Gajularamar,LT-IBBN,VISA,21420756,bb-b2c,Silver,Intermittent,ICICICC,1,12,1219,16/11/2025,0,0,16/11/2025
20251126,1838136548,64631822,Chennai,DS-IBCHN-Mylapore,LT-IBBN,UPI,79151012,bbnow,Silver,Intermittent,&,1,3,275.1,26/11/2025,0,0,26/11/2025
20251119,1832227969,16493057,Gurgaon,DS-IBDEL-Dwarka Raj,LT-IBBN,RUPAY,16731933,tataneu-bbnow,Silver,Intermittent,&,1,6,571.7,29/11/2025,0,0,19/11/2025
20251124,1836462024,5174937,Hyderabad,DS-IBHYD-Banjarahill,IBBN,PAY,5192530,bbnow,Silver,Intermittent,&,1,6.11,115.5,30/11/2025,0,0,24/11/2025
20251115,1828919329,11888334,Gurgaon,DS-IBNOI-Trilokpuri,LT-IBBN,cod,12013398,bbnow,Silver,Intermittent,&,1,15,954,30/11/2025,0,0,15/11/2025
20251127,1838888493,5097918,Hyderabad,DS-IBHYD-NW Kukatpal,IBBN,NEUCOINS,5122812,tataneu-bbnow,Silver,Intermittent,&,1,4,140.6,27/11/2025,0,0,27/11/2025
20251117,1830475012,39439239,Bangalore,DS-IBBLR-Jayanagar,LT-IBBN,PAY,40304157,bbnow,Silver,Intermittent,NEWBBNOW,1,1,309.86,26/11/2025,0,0,17/11/2025
20251123,1835622729,25490031,Hyderabad,DS-IBHYD-Moosapet,LT-IBBN,UPI_QR,26242975,bbnow,Silver,Intermittent,&,1,7.27,218.7,26/11/2025,0,0,23/11/2025
20251118,1831233036,12595176,Pune,DS-BNPUN-Undri,IBBN,PAY,12710622,bbnow,Silver,Intermittent,GPAYBB5,1,8.11,561.35,26/11/2025,0,0,18/11/2025
20251111,1825750607,19817857,Hyderabad,DS-IBHYD-Erragadda,IBBN,PAY,20526572,bbnow,Silver,Intermittent,&,1,2,130,30/11/2025,0,0,11/11/2025
20251125,1836858581,46282199,Visakhapatnam,DS-IBVIZ-Madhurawada,LT-IBBN,cod,47049213,bbnow,Silver,Intermittent,&,1,17,759,25/11/2025,0,0,25/11/2025
20251116,1829757172,52633161,Bangalore,DS-IBBLR-Ullala,IBBN,UPI,53336891,bbnow,Silver,Intermittent,&,1,6.01,225.59,16/11/2025,0,0,16/11/2025
20251128,1839186224,62910790,Bangalore,DS-IBBLR-Brookefield,LT-IBBN,UPI,72103172,bbnow,Silver,Intermittent,&,1,5,278,28/11/2025,0,0,28/11/2025
20251121,1833891461,59354649,Noida Rural,DS-T3NOI-Bareilly,IBBN,cod,59995359,bbnow,Silver,Intermittent,&,1,5,350,21/11/2025,0,0,21/11/2025
20251111,1825656310,10412812,Hyderabad,DS-IBHYD-Masab Tank,IBBN,UPI,10574620,bbnow,Silver,Intermittent,&,1,2,217.3,30/11/2025,0,0,11/11/2025
20251115,1829138904,13829229,Chennai,DS-IBCHN-Medavakkam,LT-IBBN,PAY,13990555,bbnow,Silver,Intermittent,&,1,6.15,127.6,15/11/2025,0,0,15/11/2025
20251108,1823584282,31213500,Bangalore,DS-BNBLR-Byrathi,IBBN,PAY,31872867,bbnow,Silver,Intermittent,GPAYBB5,1,9.1,502,23/11/2025,0,0,8/11/2025
20251104,1820330437,62702113,Indore,DS-IBIND-Sudama Na,IBBN,UPI_QR,71368627,bb-b2c,Silver,Intermittent,&,1,3.15,110.85,4/11/2025,0,0,4/11/2025
20251101,1817357563,1146642,Mumbai,DS-IBMUM-Kandivali_E,IBBN,PAY,1917497,bbnow,Silver,Intermittent,&,1,3.02,317.4,1/11/2025,0,0,1/11/2025
20251108,1823141588,10650521,Hyderabad,DS-IBHYD-Ameerpet,LT-IBBN,AMAZONPAY,10762310,bbnow,Silver,Intermittent,&,1,6,694,30/11/2025,0,0,8/11/2025
20251130,1841461588,60576652,Bangalore,DS-IBBLR-Kodigehalli,LT-IBBN,cod,62796850,bbnow,Silver,Intermittent,&,1,15.46,1379.66,30/11/2025,0,0,30/11/2025
20251109,1824231098,8387773,Indore,DS-IBIND-Sudama Na,IBBN,AMAZONPAY,8483193,bbnow,Silver,Intermittent,&,1,5.09,140.12,24/11/2025,0,0,9/11/2025
20251122,1834433435,51527105,Bangalore,DS-IBBLR-Bellandur,LT-IBBN,UPI_QR,52276573,bbnow,Silver,Intermittent,&,1,6.18,114.96,29/11/2025,0,0,22/11/2025
20251109,1824456569,56919794,Hyderabad,DS-IBHYD-Medchal,IBBN,PAY,57676467,bbnow,Silver,Intermittent,&,1,1,210,9/11/2025,0,0,9/11/2025
20251127,1838548665,47249950,Hyderabad,DS-IBHYD-Mallampet,IBBN,PAY,48016136,bbnow,Silver,Intermittent,&,1,1.92,95.04,27/11/2025,0,0,27/11/2025
20251107,1822448799,55694223,Visakhapatnam,DS-IBVIZ-Madhurawada,LT-IBBN,COLLECT,56277155,bb-b2c,Silver,Intermittent,&,1,5.25,68.62,22/11/2025,0,0,7/11/2025
20251107,1822465556,22691401,Hyderabad,DS-IBHYD-Upperpali,IBBN,cod,23385195,bbnow,Silver,Intermittent,&,1,10.1,607.2,29/11/2025,0,0,7/11/2025
20251125,1836653548,22596995,Noida,DS-BNNOI-Sec 04,LT-IBBN,PAY,23572728,bbnow,Silver,Intermittent,&,1,9.06,305.77,25/11/2025,0,0,25/11/2025
20251112,1825711603,46751786,Ranchi,Bokaro-FC,FSD-LMD,VISA,47483136,bb-b2c,Silver,Intermittent,&,1,10.2,126.06,12/11/2025,0,0,12/11/2025
20251105,1820750675,67643674,Bangalore,DS-IBBLR-Jala halli,IBBN,PAY,91048354,bbnow,Silver,Intermittent,&,1,6,379.08,30/11/2025,0,0,5/11/2025
20251111,1825743860,53151054,Bangalore,DS-IBBLR-Kengeri,IBBN,PAY,53847650,bbnow,Silver,Intermittent,&,1,1,239.7,25/11/2025,0,0,11/11/2025
20251113,1827475150,50832434,Mumbai,DS-IBMUM-Byculla,IBBN,UPI,51547208,bbnow,Silver,Intermittent,&,1,5.01,215.43,16/11/2025,47,1,13/11/2025
20251102,1818769620,12884121,Gurgaon,DS-IBGUR-GGN Sec 17,IBBN,PAY,13039088,bbnow,Silver,Intermittent,CREDBBX-0E034XGWW9AR1PM,1,1,115,2/11/2025,0,0,2/11/2025
20251104,1820183677,54259668,Chennai,DS-IBCHN-Mylapore,LT-IBBN,PAY,55064381,bbnow,Silver,Intermittent,&,1,10,191,27/11/2025,0,0,4/11/2025
20251119,1832050741,56167554,Gurgaon,DS-IBDEL-RohiniSec23,IBBN,NEUCOINS,56873851,bbnow,Silver,Intermittent,&,1,9,190,28/11/2025,0,0,19/11/2025
20251128,1839777741,2826020,Chennai,DS-IBCHN-T Nagar,IBBN,PAY,3142890,bbnow,Silver,Intermittent,&,1,7.16,304.71,28/11/2025,0,0,28/11/2025
20251105,1821025534,70256895,Gurgaon,DS-IBDEL-Dwarka Raj,LT-IBBN,MASTERCARD,101467169,bbnow,Silver,Intermittent,AXISCC,1,2,919,27/11/2025,0,0,5/11/2025
20251119,1831836037,2170493,Bangalore,DS-IBBLR-Ananthnagar,LT-IBBN,PAY,2822052,bbnow,Silver,Intermittent,&,1,2,268.2,30/11/2025,0,0,19/11/2025
20251102,1818858003,7728265,Hyderabad,DS-IBHYD-Moosapet,LT-IBBN,SODEXO,7847524,bbnow,Silver,Intermittent,&,1,5,389,3/11/2025,0,0,2/11/2025
20251101,1817339950,54113332,DehraDun,DS-IBDDN-Balliwala,IBBN,walletPrepaid,54758664,bbnow,Silver,Intermittent,&,1,3,237.5,2/11/2025,0,0,1/11/2025
20251107,1822407173,8597191,Gurgaon,DS-IBGUR-Nathupur,IBBN,PAY,8712613,bbnow,Silver,Intermittent,&,1,3,723,7/11/2025,0,0,7/11/2025
20251117,1830580729,30197400,Chennai Rural,DS-T3CHN-Tirupati,IBBN,PAY,30896477,bbnow,Silver,Intermittent,&,1,13.11,202.7,29/11/2025,0,0,17/11/2025
20251113,1827428117,7725185,Hyderabad,DS-IBHYD-Pragathinag,LT-IBBN,PAY,7826102,bbnow,Silver,Intermittent,GPAYBB5,1,31,3154.36,14/11/2025,0,0,13/11/2025
20251128,1839665376,73534755,Kolkata,DS-IBKOL-Kadamtala,IBBN,cod,66107131,bbnow,Silver,Intermittent,&,1,8,477,30/11/2025,0,0,28/11/2025
20251130,1841517150,18353284,Hyderabad,DS-IBHYD-Tarnaka,IBBN,PAY,18444861,bbnow,Silver,Intermittent,&,1,4.96,270.51,30/11/2025,0,0,30/11/2025
20251106,1821894381,46297736,Hyderabad Rural,DS-T3HYD-Hanamkonda,IBBN,UPI,46929138,bbnow,Silver,Intermittent,&,1,6.09,354.85,28/11/2025,0,0,6/11/2025
20251112,1826851460,9188762,Gurgaon,DS-IBGUR-Sector 71,LT-IBBN,AMAZONPAY,9342284,bbnow,Silver,Intermittent,&,1,4,347.2,12/11/2025,0,0,12/11/2025
20251116,1830172551,72547768,Noida,DS-IBNOI-Sec 03,IBBN,cod,64183513,bbnow,Silver,Intermittent,&,1,3,116,16/11/2025,0,0,16/11/2025
20251108,1823149748,51919227,Bangalore,DS-BNBLR-Kaggadasapu,LT-IBBN,PAY,52586196,bbnow,Silver,Intermittent,GPAYBB5,1,11.12,572.39,14/11/2025,0,0,8/11/2025
20251111,1825779910,70212332,Pune,DS-BNPUN-V2 Mundhwa,LT-IBBN,VISA,101144308,bbnow,Silver,Intermittent,&,1,6,386,11/11/2025,0,0,11/11/2025
20251116,1830006376,27783903,Gurgaon,DS-IBGUR-Jharsa S39,LT-IBBN,cod,28495087,bbnow,Silver,Intermittent,&,1,5.04,547.24,16/11/2025,0,0,16/11/2025
20251130,1841490736,71956896,Kolkata,DS-IBKOL-Kotrung,IBBN,VISA,106246866,bb-b2c,Silver,Intermittent,&,1,14,2472.03,30/11/2025,0,0,30/11/2025
20251124,1836376066,11518852,Nagpur,DS-IBNAG-Omkar Nagar,LT-IBBN,PAY,11650275,bbnow,Silver,Intermittent,NAVIUPI30,1,12.51,212.77,24/11/2025,0,0,24/11/2025
20251110,1824925080,67312025,Hyderabad,DS-IBHYD-Medchal,IBBN,UPI_QR,89831475,bbnow,Silver,Intermittent,&,1,4,223.82,12/11/2025,0,0,10/11/2025
20251118,1831405975,58648203,Guwahati,DS-IBGUW-Lalganesh,IBBN,cod,59362692,bbnow,Silver,Intermittent,&,1,1,57.95,18/11/2025,0,0,18/11/2025
20251113,1827482729,59766944,Gurgaon,DS-BNGUR-Sec102,IBBN,PAY,60489318,bbnow,Silver,Intermittent,&,1,7.89,219.5,25/11/2025,0,0,13/11/2025
20251104,1820496204,51521216,Kolkata,DS-BNKOL-Kalighat,LT-IBBN,UPI,52227673,bbnow,Silver,Intermittent,&,1,8.97,304.21,17/11/2025,0,0,4/11/2025
20251107,1822391398,66429204,Chennai,DS-IBCHN-Perumbakkam,LT-IBBN,cod,86359569,bb-b2c,Silver,Intermittent,&,1,3,239,30/11/2025,95,1,7/11/2025
20251101,1817609001,30701831,Noida,DS-IBNOI-Sec 03,IBBN,RUPAY,31410549,bbnow,Silver,Intermittent,&,1,2,420.34,23/11/2025,0,0,1/11/2025
20251129,1840240311,69006735,Noida,DS-IBNOI-Chiranjiv V,IBBN,cod,96635444,bbnow,Silver,Intermittent,&,1,1,718,29/11/2025,0,0,29/11/2025
20251113,1827578341,688128,Mumbai,DS-IBMUM-Ram Mandir,IBBN,PAY,1376350,bbnow,Silver,Intermittent,&,1,6.03,511.37,13/11/2025,0,0,13/11/2025
20251125,1836923229,60551299,Gurgaon,DS-IBDEL-Jhandewalan,LT-IBBN,PAY,62721281,bbnow,Silver,Intermittent,&,1,6.09,608.24,25/11/2025,0,0,25/11/2025
20251119,1832037811,24173397,Gurgaon,DS-IBGUR-Sector 91,LT-IBBN,UPI_QR,24935392,bbnow,Silver,Intermittent,&,1,9,362,22/11/2025,0,0,19/11/2025
20251120,1832907185,24648627,Bangalore,DS-BNBLR-Yelahanka,IBBN,UPI,25366111,bbnow,Silver,Intermittent,&,1,9.03,262.98,20/11/2025,0,0,20/11/2025
20251128,1839762837,47817182,Bangalore,DS-IBBLR-Peenya PH-3,IBBN,PAY,48589456,bbnow,Silver,Intermittent,&,1,1,571.12,28/11/2025,571.12,1,28/11/2025
20251130,1841378333,34686872,Indore,DS-IBIND-Rau,IBBN,cod,35497789,bbnow,Silver,Intermittent,&,1,5,143,30/11/2025,0,0,30/11/2025
20251125,1836857742,25621037,Hyderabad,DS-IBHYD-Kompally,IBBN,PAY,26410478,bbnow,Silver,Intermittent,&,1,2.11,54.16,29/11/2025,0,0,25/11/2025
20251107,1822469740,73797167,Chennai,DS-IBCHN-Koyembedu,IBBN,UPI_QR,66580442,bbnow,Silver,Intermittent,&,1,3,150.4,25/11/2025,0,0,7/11/2025
20251109,1824347360,26420021,Vadodara,DS-IBVAD-PatrakarCol,IBBN,UPI,27084546,bb-b2c,Silver,Intermittent,&,1,2.05,282.93,9/11/2025,0,0,9/11/2025
20251105,1820954366,18001852,Bangalore,DS-BNBLR-HRBR,IBBN,UPI,18072055,bb-b2c,Silver,Intermittent,GPAYBB5,1,16.06,3509.47,18/11/2025,0,0,5/11/2025
20251103,1819481566,28316038,Hyderabad,DS-IBHYD-Perzadiguda,IBBN,PAY,29043317,bbnow,Silver,Intermittent,&,1,9.05,208.95,27/11/2025,0,0,3/11/2025
20251120,1832852802,5198450,Pune,DS-IBPUN-Viman Nagar,LT-IBBN,MASTERCARD,5200578,bbnow,Silver,Intermittent,&,1,10.05,290.11,30/11/2025,0,0,20/11/2025
20251116,1829945548,25778703,Visakhapatnam,DS-BNVIZ-Ramnagar,BBNow,PAY,26512525,bbnow,Silver,Intermittent,&,1,1.03,44.62,16/11/2025,0,0,16/11/2025
20251127,1839034355,41641418,Pune,DS-IBPUN-Upper Kondh,LT-IBBN,cod,42328278,bbnow,Silver,Intermittent,&,1,1,70,30/11/2025,0,0,27/11/2025
20251127,1838519631,49735790,Gurgaon,DS-IBDEL-Hasanpur,IBBN,UPI_QR,50491938,bbnow,Silver,Intermittent,&,1,1,459.5,27/11/2025,0,0,27/11/2025
